MAGNITUDE;;;Strong;;;;Ovrst;
MAHOGANY;;;;;;;;
MAID;;;;;;;;
MAIDEN;;;;;;;;
MAIL#1;;;;;;;;
MAIL#2;;;;;;;;
MAIN#1;Positiv;;Strong;;;;Ovrst;
MAIN#2;;;Strong;;;;Ovrst;
MAINE;;;;;;;;
MAINLAND;;;;;;;;
MAINTAIN#1;;;Strong;;Active;;;
MAINTAIN#2;;;Strong;;Active;;;
MAINTENANCE;;;;;;;;
MAJESTIC;Positiv;;;;;;Ovrst;
MAJESTY;Positiv;;;;;;;
MAJOR#1;Positiv;;Strong;;;;Ovrst;
MAJOR#2;;;;;;;;
MAJOR#3;;;;;;;;
MAJORITY;;;Strong;;;;Ovrst;
MAKE#1;;;Strong;;Active;;;
MAKE#2;;Negativ;Strong;;Active;;;
MAKE#3;;;Strong;;Active;;;
MAKE#4;;;;;Active;;;
MAKE#5;;;;;Active;;;
MAKE#6;Positiv;;;;Active;;;
MAKE#7;Positiv;;;;;;;
MAKE#8;;;Strong;;Active;;;
MAKE#9;;;;;;;;
MAKE#_10;;;;;;;;
MAKE#_11;;;;;;;;
MAKE#_12;;;;;;;;
MAKE#_13;;;;;;;;
MAKE#_14;;;;;;;;
MAKE#_15;;;;;;;;
MAKE#_16;;;;;;;;
MAKER;;;;;;;;
MALADJUSTED;;Negativ;;Weak;;;;
MALADJUSTMENT;;Negativ;;Weak;;;;
MALADY;;Negativ;;Weak;;;;
MALAYA;;;;;;;;
MALAYSIA;;;;;;;;
MALE;;;;;;;;
MALI;;;;;;;;
MALICE;;Negativ;;;;;;
MALICIOUS;;Negativ;;;;;;
MALIGNANT;;Negativ;;;;;;
MALTA;;;;;;;;
MAMA;;;;;;;;
MAN#1;;;;;;;;
MAN#2;;;;;;;;
MAN#3;;;;;;;;
MANAGE#1;;;Strong;;Active;;;
MANAGE#2;;;Strong;;Active;;;
MANAGE#3;;;Strong;;Active;;;
MANAGEABLE;Positiv;;Strong;;;;Ovrst;
MANAGEMENT;;;Strong;;Active;;;
MANAGER;;;Strong;;;;;
MANAGERIAL;;;Strong;;;;;
MANCHESTER;;;;;;;;
MANEUVER;;;Strong;;Active;;;
MANGLE;;Negativ;;;Active;;;
MANIFEST#1;;;;;;;;
MANIFEST#2;;;;;;;;
MANIFESTATION;;;;;;;;
MANIPULATE;;Negativ;Strong;;Active;;;
MANIPULATION;;Negativ;;;;;;
MANKIND;;;;;;;;
MANLY;Positiv;;Strong;;;;;
MANNER#1;;;;;;;;
MANNER#2;;;;;;;;
MANNER#3;;;;;;;;
MANNER#4;;;;;;;;
MANOEUVRE#1;;;;;;;;
MANPOWER;;;Strong;;;;;
MANSION;;;;;;;Ovrst;
MANSLAUGHTER;;Negativ;;;;;;
MANTLE;;;;;;;;
MANUFACTURE;;;Strong;;Active;;;
MANUFACTURER;;;Strong;;;;;
MANURE;;;;;;;;
MANY#1;;;Strong;;;;Ovrst;
MANY#2;;;Strong;;;;Ovrst;
MAP;;;;;;;;
MAPLE;;;;;;;;
MAR#1;;Negativ;Strong;;Active;;;
MAR#2;;Negativ;Strong;;Active;;;
MARBLE;;;;;;;;
MARCH#1;;;;;;;;
MARCH#2;;;Strong;;Active;;;
MARCH#3;;;Strong;;Active;;;
MARCHER;;;Strong;;Active;;;
MARE;;;;;;;;
MARGINAL;;Negativ;;;;;;
MARINE#1;;;;;;;;
MARINE#2;;;;;;;;
MARITAL;Positiv;;;;;;;
MARITIME;;;;;;;;
MARK#1;;;;;;;;
MARK#2;;;Strong;;;;Ovrst;
MARK#3;;;;;Active;;;
MARK#4;;;;;;;;
MARK#5;;;;;;;;
MARKER;;;;;;;;
MARKET#1;;;;;;;;
MARKET#2;;;;;Active;;;
MARKET#3;;;;;;;;
MARKSMAN;;;;;;;;
MARRIAGE;Positiv;;;;;;;
MARROW;;;;;;;;
MARRY#1;Positiv;;;;;;;
MARRY#2;Positiv;;;;;;;
MARSH;;;;;;;;
MARSHALL;;;;;;;;
MARSHALL-PLAN;;;;;;;;
MARVEL;Positiv;;;;Active;;Ovrst;
MARVELOUS;Positiv;;;;;;;
MARXISM;;;;;;;;
MARYLAND;;;;;;;;
MASCULINE;;;Strong;;;;;
MASS#1;;;Strong;;;;Ovrst;
MASS#2;;;Strong;;;;;
MASS#3;;;Strong;;;;;
MASS#4;;;;;;;;
MASSACHUSETTS;;;;;;;;
MASSACRE;;Negativ;;;Active;;;
MASSES;;;;;;;;
MASSIVE;;;Strong;;;;;
MAST;;;;;;;;
MASTER#1;;;Strong;;;;;
MASTER#2;;;Strong;;Active;;;
MASTERFUL;Positiv;;Strong;;;;;
MASTERY;Positiv;;Strong;;;;;
MAT;;;;;;;;
MATCH#1;;;Strong;;;;;
MATCH#2;;;Strong;;Active;;;
MATCHLESS;Positiv;;;;;;Ovrst;
MATE#1;Positiv;;;;;;;
MATE#2;Positiv;;;;;;;
MATERIAL#1;;;;;;;;
MATERIAL#2;;;;;;;;
MATERIAL#3;;;Strong;;;;;
MATERNAL;;;;;;;;
MATERNITY;;;;;;;;
MATH;;;;;;;;
MATHEMATICAL;;;;;;;;
MATHEMATICS;;;;;;;;
MATRICULATE;;;;;Active;;;
MATTER#1;;;;;;;;
MATTER#2;;;;;;;Ovrst;
MATTER#3;;;;;;;;
MATTER#4;Positiv;;Strong;;;;Ovrst;
MATTER#5;;Negativ;;;;;;
MATTER#6;;;;;;;;Undrst
MATTER#7;;;;;;;Ovrst;
MATURE#1;Positiv;;Strong;;;;;
MATURE#2;Positiv;;Strong;;;;;
MATURE#3;Positiv;;Strong;;;;;
MATURITY;Positiv;;Strong;;;;;
MAURITIUS;;;;;;;;
MAXIM;;;;;;;;
MAXIMIZATION;;;Strong;;;;Ovrst;
MAXIMIZE;Positiv;;;;Active;;;
MAXIMUM;;;Strong;;;;;
MAY#1;;;;;;;;
MAY#2;;;;;;;;
MAYBE;;;;;;;;Undrst
MAYOR;;;Strong;;;;;
MCGOVERN;;;;;;;;
ME;;;;;;;;
MEAGER;;Negativ;;Weak;;;;Undrst
MEAL;;;;;;;;
MEAN#1;;;;;Active;;;
MEAN#2;;Negativ;;;;;;
MEAN#3;;;;;;;;
MEAN#4;;;;;;;;
MEAN#5;;;;;;;Ovrst;
MEAN#6;;;;;;;Ovrst;
MEAN#7;;;;;;;;
MEAN#8;;;;;;;;
MEANING;;;;;;;;
MEANINGFUL;Positiv;;;;;;;
MEANINGLESS;;Negativ;;Weak;;;;
MEANT;;;;;Active;;;
MEANTIME;;;;;;;;
MEANWHILE;;;;;;;;
MEASURABLE;Positiv;;;;;;;
MEASURE#1;;;;;Active;;;
MEASURE#2;;;;;Active;;;
MEASURE#3;;;;;;;;
MEASURE#4;;;Strong;;;;;
MEASURE#5;;;;;;;;
MEASURE#6;;;;;Active;;;
MEASURE#7;;;;;;;;
MEASURELESS;;;;;;;;
MEASUREMENT;;;;;Active;;;
MEAT;;;;;;;;
MECHANIC;;;;;;;;
MECHANISM;;;;;;;;
MEDAL;;;;;;;;
MEDDLE;;Negativ;;;Active;;;
MEDIA;;;;;;;;
MEDIATE;Positiv;;;;Active;;;
MEDIATION;;;;;;;;
MEDIATOR;;;;;;;;
MEDICAL;;;;;;;;
MEDICARE;;;;;;;;
MEDICINE#1;;;;;;;;
MEDICINE#2;;;;;;;;
MEDIEVAL;;;;;;;;
MEDIOCRE;;Negativ;;Weak;;;;
MEDITATION;Positiv;;;;;;;
MEDITERRANEAN;;;;;;;;
MEDIUM;;;;;;;;
MEEK;;Negativ;;Weak;;;;
MEET#1;;;;;Active;;;
MEET#2;;;;;Active;;;
MEET#3;;;;;Active;;;
MEET#4;;;;;;;;
MEET#5;Positiv;;;;;;;
MELANCHOLY;;Negativ;;;;;;
MELLOW;Positiv;;;;;;;
MELODRAMATIC;;Negativ;;;;;;
MELODY;Positiv;;;;;;;
MELT;;;;Weak;;;;
MEMBER;;;;;;;;
MEMBERSHIP;;;;;;;;
MEMORABLE;Positiv;;;;;;;
MEMORY#1;;;;;;;;
MEMORY#2;;;;;;;;
MEN;;;;;;;;
MENACE;;Negativ;Strong;;Active;;;
MEND;Positiv;;;;Active;;;
MENIAL;;Negativ;;Weak;;;;
MENTAL;;;;;;;;
MENTALITY;;;;;;;;
MENTION#1;;;;;;Passive;;Undrst
MENTION#2;;;;;;;;
MENTOR;Positiv;;;;;;;
MERCHANDISE;;;;;;;;
MERCHANT;;;;;;;;
MERCHANTILE;;;;;;;;
MERCIFUL;Positiv;;;;;;;
MERCILESS;;Negativ;Strong;;;;;
MERCY;Positiv;;;;;;;
MERE#1;;;;Weak;;;;Undrst
MERE#2;;;;Weak;;;;Undrst
MERGE;;;;;;;;
MERGER;;;;;;;;
MERIT#1;Positiv;;;;;;;
MERIT#2;Positiv;;Strong;;;;;
MERITORIOUS;Positiv;;;;;;;
MERRILY;Positiv;;;;;;;
MERRIMENT;Positiv;;;;;;;
MERRY;Positiv;;;;;;;
MESH;Positiv;;;;Active;;;
MESS#1;;Negativ;;;;;;
MESS#2;;Negativ;;;;;;
MESS#3;;;;;;;;
MESSAGE;;;;;;;;
MESSENGER;;;;;;;;
MET#1;;;;;;;;
METAL;;;;;;;;
METAPHYSICAL;;;;;;;;
METAPHYSICS;;;;;;;;
METEOR;;;;;;;;
METEORITE;;;;;;;;
METER;;;;;;;;
METHOD;;;;;;;;
METHODICAL;;;Strong;;;;;
METICULOUS;Positiv;;;;;;;
METROPOLIS;;;;;;;;
METROPOLITAN;;;;;;;;
MEXICAN;;;;;;;;
MEXICO;;;;;;;;
MICE;;;;;;;;
MICHIGAN;;;;;;;;
MIDDLE;;;;;;;;
MIDDLE-CLASS;;;;;;;;
MIDNIGHT;;;;;;;;
MIDST;;;;;;;;
MIGHT#1;;;;;;;;
MIGHT#2;;;Strong;;;;Ovrst;
MIGHTY;Positiv;;Strong;;;;Ovrst;
MIGRATION;;;;;;;;
MILD;Positiv;;;;;;;
MILE;;;;;;;;
MILITARY;;;Strong;;;;;
MILITIA;;;Strong;;;;;
MILK;;;;;;;;
MILL#1;;;;;;;;
MILL#2;;;;;;Passive;;
MILL#3;;;;;Active;;;
MILLER;;;;;;;;
MILLION;;;;;;;Ovrst;
MILLIONTH#1;;;;;;;Ovrst;
MIND#1;;;;;;;;
MIND#2;;;;;;;;
MIND#3;;;;Weak;;;;
MIND#4;;;;;;;;
MIND#5;;;;;;;;
MIND#6;;;;;;;;
MIND#7;;;;;;;;
MIND#8;;;;;;;;
MIND#9;;Negativ;;Weak;;Passive;;
MIND#_10;Positiv;;;;;;;
MIND#_11;;;;;Active;;;
MIND#_12;;;;;;;;
MIND#_13;;;;;;;;
MIND#_14;;;;;;;;
MINDFUL;Positiv;;;;;;;
MINE#1;;;;;;;;
MINE#2;;;;;;;;
MINE#3;;Negativ;Strong;;;;;
MINE#4;;;;;;;;
MINER;;;;;;;;
MINERAL;;;;;;;;
MINGLE;;;;;;;;
MINIMAL;;;;Weak;;;;Undrst
MINIMIZE;;;Strong;;Active;;;Undrst
MINIMUM;;;;Weak;;;;Undrst
MINISTER#1;;;Strong;;;;;
MINISTER#2;;;Strong;;;;;
MINISTER#3;;;;;;;;
MINISTER#4;Positiv;;;;Active;;;
MINISTERIAL;;;;;;;;
MINISTRY;;;Strong;;;;;
MINNESOTA;;;;;;;;
MINOR;;;;Weak;;;;Undrst
MINORITY;;;;Weak;;;;
MINT;Positiv;;;;;;;
MINUS;;;;;;;;
MINUTE;;;;;;;;
MINUTEMEN;;;;;;;;
MIRACLE;Positiv;;;;;;;
MIRACULOUS;Positiv;;;;;;;
MIRROR;;;;;;;;
MIRTH;Positiv;;;;;;;
MISBEHAVE;;Negativ;;;Active;;;
MISBEHAVIOR;;Negativ;;;Active;;;
MISCARRIAGE;;;;;;;;
MISCHIEF;;Negativ;;;Active;;;
MISCHIEVOUS;;Negativ;;;Active;;;
MISER;;Negativ;;;;;;
MISERABLE;;Negativ;;Weak;;Passive;;
MISERY;;Negativ;;Weak;;Passive;;
MISFORTUNE;;Negativ;;Weak;;Passive;;
MISGUIDE#1;;;;;;;;
MISGUIDE#2;;;;;;;;
MISHANDLE;;Negativ;;;Active;;;
MISHAP;;Negativ;;;;;;
MISINFORM;;Negativ;;;Active;;;Undrst
MISINFORMED;;Negativ;;;;;;Undrst
MISLEAD;;Negativ;;;Active;;;
MISLED;;;;;;;;
MISMANAGEMENT;;;;;;;;
MISREPRESENT;;Negativ;;;Active;;;Undrst
MISS#1;;Negativ;;Weak;;;;
MISS#2;;;;;;;;
MISS#3;;;;Weak;;Passive;;
MISS#4;;;;;;;;
MISS#5;;;;;;;;
MISSILE;;;Strong;;;;;
MISSION;;;;;;;;
MISSIONARY;;;;;Active;;;
MISSISSIPPI;;;;;;;;
MISSOURI;;;;;;;;
MIST;;;;;;;;
MISTAKE#1;;Negativ;;;;Passive;;
MISTAKE#2;;Negativ;;;;Passive;;
MISTAKE#3;;Negativ;;;;Passive;;
MISTAKEN;;Negativ;;;Active;;;Undrst
MISTER;;;;;;;;
MISTOOK;;;;;;;;
MISTREAT;;;;;;;;
MISTREATMENT;;;;;;;;
MISTRESS;;;;;;;;
MISTRUST;;Negativ;;;Active;;;Undrst
MISUNDERSTAND;;Negativ;;;;Passive;;
MISUNDERSTANDING;;Negativ;;;;;;Undrst
MISUNDERSTOOD;;Negativ;;;;Passive;;
MISUSE;;Negativ;;;;;;
MITIGATE;;;;;;;;
MIX#1;;;;;Active;;;
MIX#2;;;;;;Passive;;
MIX#3;;Negativ;;Weak;;Passive;;
MIX#4;;;;Weak;;Passive;;
MIX#5;;;;;;;;
MIXTURE;;;;;;;;
MOAN;;Negativ;;;Active;;;
MOB;;;;;;;;
MOBILE;;;Strong;;Active;;;
MOBILITY;Positiv;;;;;;;
MOBILIZE;Positiv;;;;Active;;;
MOCK;;Negativ;;;Active;;;
MOCKERY;;Negativ;;;;;;
MODE;;;;;;;;
MODERATE;Positiv;;;;;;;Undrst
MODERATION;Positiv;;;;;;;Undrst
MODERN#1;;;;;;;;
MODERN#2;;;;;;;;
MODERNITY;Positiv;;;;;;;
MODERNIZATION;;;;;;;;
MODEST;Positiv;;;Weak;;;;
MODESTY;Positiv;;;;;;;Undrst
MODIFICATION;;;;;Active;;;
MODIFY;;;Strong;;Active;;;
MOISTURE;;;;;;;;
MOLD#1;;;;;;;;
MOLD#2;;;Strong;;Active;;;
MOLECULAR;;;;;;;;
MOLEST;;Negativ;;;Active;;;
MOMENT;;;;;;;;Undrst
MOMENTARY;;;;Weak;;;;Undrst
MOMENTOUS;Positiv;;;;;;Ovrst;
MOMENTUM;;;Strong;;;;;
MONARCH;;;;;;;;
MONARCHY;;;;;;;;
MONDAY;;;;;;;;
MONETARY;;;;;;;;
MONEY;;;;;;;;
MONGOLIA;;;;;;;;
MONITOR;;;Strong;;;;;
MONKEY;;;;;;;;
MONOPOLY;;;Strong;;;;;
MONOTONOUS;;Negativ;;;;;;
MONOTONY;;Negativ;;;;;;
MONSTER;;Negativ;Strong;;;;;
MONSTROUS;;Negativ;Strong;;;;Ovrst;
MONTANA;;;;;;;;
MONTH#1;;;;;;;;
MONTH#2;;;;;;;;
MONTH#3;;;;;;;;
MONUMENT;;;Strong;;;;;
MONUMENTAL;Positiv;;;;;;Ovrst;
MOOD;;;;;;Passive;;
MOODY;;Negativ;;;;;;
MOON;;;;;;;;
MORAL;Positiv;;;;;;;
MORALE;Positiv;;;;;;;
MORALISTIC;Positiv;;;;;;;
MORALITY;Positiv;;;;;;;
MORE;;;Strong;;;;;
MOREOVER;;;;;;;Ovrst;
MORNING;;;;;;;;
MOROCCO;;;;;;;;
MORTALITY;;;;;;;;
MORTAR;;;;;;;;
MORTGAGE#1;;;;;;;;
MORTGAGE#2;;;;;;;;
MORTIFY;;Negativ;;;;Passive;;
MOSCOW;;;;;;;;
MOST#1;;;Strong;;;;Ovrst;
MOST#2;;;Strong;;;;Ovrst;
MOST#3;;;Strong;;;;Ovrst;
MOST#4;;;;;;;;
MOTEL;;;;;;;;
MOTH;;;;;;;;
MOTHER;;;;;;;;
MOTION;;;;;Active;;;
MOTIONLESS;;Negativ;;;;;;
MOTIVATE;Positiv;;;;Active;;;
MOTIVATED;Positiv;;;;Active;;;
MOTIVATION;Positiv;;;;Active;;;
MOTIVE;Positiv;;;;Active;;;
MOTLEY;;Negativ;;;;;;
MOTOR;;;;;;;;
MOTORIST;;;;;;;;
MOTTLED;;;;;;;;
MOUND;;;;;;;;
MOUNT#1;;;;;;;;
MOUNT#2;;;;;Active;;;
MOUNTAIN;;;;;;;;
MOURN#1;;Negativ;;Weak;;Passive;;
MOURN#2;;Negativ;;Weak;;Passive;;
MOURNER;;Negativ;;;;;;
MOUSE;;;;;;;;
MOUTH#1;;;;;;;;
MOUTH#2;;;;;;;;
MOUTH#3;;;;;;;;
MOUTH#4;;;;;;;;
MOVABLE;;;;;;Passive;;
MOVE#1;;;Strong;;Active;;;
MOVE#2;;;Strong;;Active;;;
MOVE#3;;;Strong;;Active;;;
MOVE#4;;;Strong;;;;;
MOVE#5;;;;;Active;;;
MOVEMENT;;;Strong;;Active;;;
MOVER;;;Strong;;Active;;;
MOVIE;;;;;;;;
MOZAMBIQUE;;;;;;;;
MPH;;;;;;;;
MR.;;;;;;;;
MRS.;;;;;;;;
MS.;;;;;;;;
MUCH;;;Strong;;;;;
MUD;;;;;;;;
MUDDLE;;Negativ;;;Active;;;
MUDDY;;Negativ;;;;;;Undrst
MUFFLE#1;;;;;Active;;;
MUFFLE#2;;;Strong;;Active;;;
MULE;;;;;;;;
MULTILATERAL-FORCE;;;;;;;;
MULTIPLE;;;Strong;;;;;
MULTIPLICATION;;;Strong;;;;;
MULTIPLY;;;Strong;;Active;;;
MULTITUDE;Positiv;;;;;;;
MUMBLE;;Negativ;;;;;;Undrst
MUNDANE;;Negativ;;;;;;
MUNICIPAL;;;;;;;;
MUNICIPALITY;;;;;;;;
MUNITION;;;;;;;;
MURDER#1;;Negativ;Strong;;Active;;;
MURDER#2;;Negativ;Strong;;Active;;;
MURDERER;;;;;;;;
MURDEROUS;;Negativ;;;;;;
MURKY;;Negativ;;;;;;Undrst
MURMUR#1;;;;Weak;;;;
MURMUR#2;;;;Weak;;;;
MUSCLE;;;Strong;;;;;
MUSCULAR;;;Strong;;;;;
MUSEUM;;;;;;;;
MUSIC;;;;;;;;
MUSICAL;;;;;;;;
MUSICIAN;;;;;;;;
MUST#1;;;;;;;;
MUST#2;;;;;;;;
MUSTER;;;Strong;;Active;;;
MUTTER;;Negativ;;Weak;;;;
MUTTON;;;;;;;;
MUTUAL#1;Positiv;;;;;;;
MUTUAL#2;Positiv;;;;;;;
MY;;;;;;;;
MYRIAD;Positiv;;;;;;;
MYSELF#1;;;;;;;;
MYSELF>#1;;;;;;;;
MYSELF>#2;;;;Weak;;;;
MYSELF>#3;;Negativ;;Weak;;Passive;;
MYSTERIOUS;;;;;;;;
MYSTERY;;;;;;;;
MYSTIC;;;;;;;;
MYSTICAL;;;;;;;;
MYTH;;;;;;;;
NAG#1;;;;;;;;
NAG#2;;Negativ;;;Active;;;
NAIL#1;;;;;;;;
NAIL#2;;;;;Active;;;
NAIVE;;Negativ;;Weak;;Passive;;
NAKED;;;;;;;;
NAME#1;;;;;;;;
NAME#2;;;;;;;;
NAME#3;;;;;;;;
NAME#4;;;;Weak;;Passive;;
NAME#5;;;;;;;;
NAME#6;;;;;;;;
NARRATIVE;;;;;;;;
NARROW;;;;Weak;;;;
NASTY;;Negativ;;;;;;
NATION;;;;;;;;
NATIONAL;;;;;;;;
NATIONALISM;;;;;;;;
NATIONALIST;;;;;;;;
NATIONALISTIC;;;;;;;;
NATIONALITY;;;;;;;;
NATIVE#1;;;;;;;;
NATIVE#2;;;;;;;;
NATURAL#1;Positiv;;;;;;Ovrst;
NATURAL#2;Positiv;;;;;;Ovrst;
NATURALIZATION;;;;;;;;
NATURE#1;;;;;;;;
NATURE#2;;;;;;;;
NAUGHTY;;Negativ;;;;;;
NAVAL;;;Strong;;;;;
NAVIGABLE;Positiv;;;;;;Ovrst;
NAVIGATION;;;;;;;;
NAVY;;;Strong;;;;;
NAY;;;;;;;;
NAZI;;;;;;;;
NEAR#1;;;;;;;;
NEAR#2;;;Strong;;;;;
NEAR#3;;;;;;;;
NEAR#4;;;;;;;;
NEAR#5;;;;;;;;
NEAR#6;;;;;;;;Undrst
NEAR#7;;;;;Active;;;
NEARBY;;;;;;;;
NEAT;Positiv;;;;;;;
NEBRASKA;;;;;;;;
NEBULOUS;;Negativ;;;;;;Undrst
NECESSARILY;Positiv;;;;;;;
NECESSARY#1;;;Strong;;;;Ovrst;
NECESSARY#2;;;Strong;;;;Ovrst;
NECESSARY#3;;;Strong;;;;Ovrst;
NECESSITATE;;;Strong;;;;Ovrst;
NECESSITY;;;Strong;;;;Ovrst;
NECK;;;;;;;;
NEED#1;;Negativ;;Weak;;Passive;;
NEED#2;;Negativ;;Weak;;Passive;;
NEED#3;;Negativ;;;;Passive;;
NEEDLE#1;;;;;;;;
NEEDLE#2;;Negativ;;;Active;;;
NEEDY;;Negativ;;Weak;;;;
NEGATE;;Negativ;;;;;;
NEGATION;;Negativ;;;;;;
NEGATIVE;;Negativ;;;;;;
NEGLECT#1;;Negativ;;;;;;
NEGLECT#2;;Negativ;;;;;;
NEGLIGENCE;;Negativ;;;;;;
NEGLIGENT;;Negativ;;;;;;
NEGLIGIBLE;;;;Weak;;;;Undrst
NEGOTIATE;Positiv;;;;Active;;;
NEGOTIATION;;;;;;;;
NEGOTIATOR;;;;;;;;
NEGRO;;;;;;;;
NEIGHBOR#1;;;;;;;;
NEIGHBOR#2;;;;;;;;
NEIGHBORHOOD;;;;;;;;
NEIGHBOUR#1;;;;;;;;
NEIGHBOURHOOD#1;;;;;;;;
NEITHER;;;;;;;;
NEPAL;;;;;;;;
NEPHEW;;;;;;;;
NERVE;;;Strong;;;;;
NERVOUS;;Negativ;;Weak;;Passive;;
NERVOUSNESS;;Negativ;;Weak;;;;
NEST;;;;;;;;
NETHERLANDS;;;;;;;;
NETWORK;;;Strong;;;;;
NEUROSIS;;;;;;;;
NEUROTIC;;Negativ;;;;;;
NEUTRAL;;;;;;Passive;;
NEUTRALISM;;;;;;;;
NEUTRALITY;;;;;;;;
NEUTRALIZE;;Negativ;Strong;;Active;;;
NEVADA;;;;;;;;
NEVER;;;;;;;;Undrst
NEVERTHELESS;;;;;;;;
NEW#1;;;Strong;;;;;
NEW#2;;;;;;;;
NEW#3;;;Strong;;;;;
NEW#4;;;Strong;;;;;
NEW#5;;;Strong;;;;;
NEW#6;;;;;;;;
NEW#7;;;;;;;;
NEW#8;;;;;;;;
NEW#9;;;;;;;;
NEW-MEXICAO;;;;;;;;
NEWBORN;;;;Weak;;;;
NEWCOMER;;;;;;;;
NEWSMEN;;;;;;;;
NEWSPAPER;;;;;;;;
NEWSPAPERMAN;;;;;;;;
NEXT#1;;;;;;;;
NEXT#2;;;;;;;;
NEXT#3;;;;;;;;
NICARAGUA;;;;;;;;
NICE#1;Positiv;;;;;;;
NICE#2;Positiv;;;;;;;
NICE#3;Positiv;;;;;;;
NICE#4;Positiv;;;;;;;
NICHE;Positiv;;;;;;;
NICKEL;;;;;;;;
NICKNAME;;;;;;;;
NIGERIA;;;;;;;;
NIGERS;;;;;;;;
NIGGER;;;;;;;;
NIGHT#1;;;;;;;;
NIGHT#2;;;;;;;;
NIGHTMARE;;Negativ;;;;;;
NIHILISM;;;;;;;;
NIHILISTIC;;;;;;;;
NIMBLE;Positiv;;Strong;;;;;
NINE;;;;;;;;
NINETEEN;;;;;;;;
NINETEENTH#1;;;;;;;;
NINETIETH#1;;;;;;;;
NINETY;;;;;;;;
NINTH#1;;;;;;;;
NIX;;Negativ;;;;;;
NIXON;;;;;;;;
NO#1;;;;;;;;Undrst
NO#2;;;;;;;;
NO#3;;;;;;;;
NO#4;;;;;;;;
NO#5;;;;;;;;
NO#6;;;;;;;;
NO#7;;;;;;;;
NOBILITY;Positiv;;;;;;;
NOBLE;Positiv;;Strong;;;;;
NOBLEMAN;Positiv;;;;;;;
NOBODY;;;;;;;;Undrst
NOD#1;;;;;;;;
NOD#2;;;;;;;;
NOISE;;Negativ;;;;;;
NOISELESS;Positiv;;;;;;;
NOMINAL;;;;Weak;;Passive;;Undrst
NOMINATE;Positiv;;;;Active;;;
NOMINATION;;;;;;;;
NON;;;;;;;;
NON-FICTION;;;;;;;;
NON-INTERVENTION;;;;;;;;
NON-PROLIFERATION;;;;;;;;
NON-VIOLENCE;Positiv;;;;;;;
NON-VIOLENT;Positiv;;;;;;;
NONALIGNED;;;;;;;;
NONCHALANT;;Negativ;Strong;;;;;
NONE;;;;;;;;
NONETHELESS;;;;;;;;
NONSENSE;;Negativ;;;;;;
NONSPECIFIC;;;;;;;;
NONVERBAL;;;;;;;;
NOON;;;;;;;;
NOPE;;;;;;;;
NOR;;;;;;;;
NORM;;;Strong;;;;;
NORMAL;Positiv;;;;;;Ovrst;
NORTH#1;;;;;;;;
NORTH#2;;;;;;;;
NORTHEAST;;;;;;;;
NORTHERLY;;;;;;;;
NORTHERN;;;;;;;;
NORTHERN-RHODESIA;;;;;;;;
NORTHWEST;;;;;;;;
NORWAY;;;;;;;;
NOSE;;;;;;;;
NOSEY;;Negativ;;;;;;
NOT;;;;;;;;
NOTABLE;Positiv;;Strong;;;;Ovrst;
NOTE#1;;;;;;;;
NOTE#2;;;;;;Passive;;
NOTE#3;;;;;;;;
NOTEWORTHY;;;;;;;;
NOTHING;;;;Weak;;;;Undrst
NOTICE#1;;;;;;Passive;;
NOTICE#2;;;;;;;;
NOTICEABLE;;;;;;;;
NOTION;;;;;;;;
NOTORIETY;Positiv;;;;;;Ovrst;
NOTORIOUS;;Negativ;;;;;Ovrst;
NOTWITHSTANDING;;;;;;;;
NOUN;;;;;;;;
NOURISH;Positiv;;;;Active;;;
NOURISHMENT;Positiv;;;;;;;
NOVEL;;;;;;;;
NOVELIST;;;;;;;;
NOVELTY;Positiv;;;;;;Ovrst;
NOVEMBER;;;;;;;;
NOVICE;;Negativ;;Weak;;;;
NOW;;;;;;;;
NOWHERE;;;;;;;;Undrst
NUCLEAR;;;Strong;;;;;
NUCLEI;;;Strong;;;;;
NUCLEUS;;;Strong;;;;;
NUDE;;;;;;;;
NUISANCE;;Negativ;;;;;;
NULLIFICATION;;Negativ;;;;;;
NULLIFY;;Negativ;;;;;;
NUMB;;Negativ;;;;;;
NUMBER#1;;;Strong;;;;;Undrst
NUMBER#2;;;;;;;;
NUMBER#3;;;;;;;;
NUMBER#4;;;;;;;;
NUMERICAL;;;;;;;;
NUMEROUS;;;Strong;;;;Ovrst;
NURSE#1;;;;;;;;
NURSE#2;Positiv;;;;Active;;;
NURSE#3;;;;;;;;
NURSE#4;;;;;;;;
NURTURE;Positiv;;;;Active;;;
NUT;;;;;;;;
NUTRIENT;Positiv;;;;;;;
NUTRITION;;;;;;;;
NUTS;;Negativ;;;;;;
NYASALAND;;;;;;;;
Noun;;;;;;;;
O'CLOCK;;;;;;;;
OAK;;;;;;;;
OAS;;;;;;;;
OASIS;Positiv;;;;;;;
OAT;;;;;;;;
OATH;;;;;;;;
OBEDIENCE;Positiv;;;;Active;;;
OBEDIENT;Positiv;;;;Active;;;
OBEY;Positiv;;;Weak;;Passive;;
OBJECT#1;;;;;;;;
OBJECT#2;;;;;;;;
OBJECT#3;;Negativ;;;Active;;;
OBJECTION;;Negativ;;;;;;
OBJECTIVE#1;;;Strong;;;;;
OBJECTIVE#2;Positiv;;;;;;;
OBJECTIVE#3;Positiv;;;;;;;
OBLIGATION;;;;;;;;
OBLIGE;Positiv;;;Weak;;;;
OBLIQUE;;Negativ;;;;;;Undrst
